image_path,folder_name,predicted_class,probability,actual_class
dataset\ImageNet-Mini\images\n02206856\ILSVRC2012_val_00011867.JPEG,n02206856,599,0.8412762880325317,309
dataset\ImageNet-Mini\images\n02206856\ILSVRC2012_val_00017418.JPEG,n02206856,309,0.9506770372390747,309
dataset\ImageNet-Mini\images\n02206856\ILSVRC2012_val_00024483.JPEG,n02206856,301,0.31995704770088196,309
dataset\ImageNet-Mini\images\n02219486\ILSVRC2012_val_00002451.JPEG,n02219486,584,0.43088510632514954,310
dataset\ImageNet-Mini\images\n02219486\ILSVRC2012_val_00022160.JPEG,n02219486,310,0.22952012717723846,310
dataset\ImageNet-Mini\images\n02219486\ILSVRC2012_val_00029818.JPEG,n02219486,310,0.7135697603225708,310
dataset\ImageNet-Mini\images\n02219486\ILSVRC2012_val_00030054.JPEG,n02219486,310,0.31225889921188354,310
dataset\ImageNet-Mini\images\n02219486\ILSVRC2012_val_00034370.JPEG,n02219486,314,0.3067743480205536,310
dataset\ImageNet-Mini\images\n02219486\ILSVRC2012_val_00034921.JPEG,n02219486,310,0.9584977030754089,310
dataset\ImageNet-Mini\images\n02226429\ILSVRC2012_val_00020985.JPEG,n02226429,312,0.3137599527835846,311
dataset\ImageNet-Mini\images\n02226429\ILSVRC2012_val_00037042.JPEG,n02226429,312,0.556445837020874,311
dataset\ImageNet-Mini\images\n02226429\ILSVRC2012_val_00045770.JPEG,n02226429,311,0.8595786094665527,311
dataset\ImageNet-Mini\images\n02229544\ILSVRC2012_val_00017677.JPEG,n02229544,303,0.15199759602546692,312
dataset\ImageNet-Mini\images\n02229544\ILSVRC2012_val_00034566.JPEG,n02229544,312,0.21196205914020538,312
dataset\ImageNet-Mini\images\n02229544\ILSVRC2012_val_00040533.JPEG,n02229544,312,0.7818187475204468,312
dataset\ImageNet-Mini\images\n02231487\ILSVRC2012_val_00001585.JPEG,n02231487,315,0.27738434076309204,313
dataset\ImageNet-Mini\images\n02231487\ILSVRC2012_val_00002727.JPEG,n02231487,313,0.1320025622844696,313
dataset\ImageNet-Mini\images\n02231487\ILSVRC2012_val_00033021.JPEG,n02231487,313,0.3343139886856079,313
dataset\ImageNet-Mini\images\n02231487\ILSVRC2012_val_00036990.JPEG,n02231487,947,0.16692091524600983,313
dataset\ImageNet-Mini\images\n02233338\ILSVRC2012_val_00010774.JPEG,n02233338,666,0.4446329176425934,314
dataset\ImageNet-Mini\images\n02233338\ILSVRC2012_val_00022227.JPEG,n02233338,199,0.48488765954971313,314
dataset\ImageNet-Mini\images\n02233338\ILSVRC2012_val_00033184.JPEG,n02233338,314,0.10316140204668045,314
dataset\ImageNet-Mini\images\n02233338\ILSVRC2012_val_00042811.JPEG,n02233338,78,0.17298109829425812,314
dataset\ImageNet-Mini\images\n02236044\ILSVRC2012_val_00012127.JPEG,n02236044,64,0.2224888950586319,315
dataset\ImageNet-Mini\images\n02236044\ILSVRC2012_val_00018257.JPEG,n02236044,311,0.6377549171447754,315
dataset\ImageNet-Mini\images\n02236044\ILSVRC2012_val_00025089.JPEG,n02236044,315,0.26546064019203186,315
dataset\ImageNet-Mini\images\n02236044\ILSVRC2012_val_00043266.JPEG,n02236044,125,0.07973042130470276,315
dataset\ImageNet-Mini\images\n02256656\ILSVRC2012_val_00010562.JPEG,n02256656,316,0.29922759532928467,316
dataset\ImageNet-Mini\images\n02256656\ILSVRC2012_val_00017593.JPEG,n02256656,316,0.9908568263053894,316
dataset\ImageNet-Mini\images\n02256656\ILSVRC2012_val_00041431.JPEG,n02256656,316,0.9961929321289062,316
dataset\ImageNet-Mini\images\n02256656\ILSVRC2012_val_00042251.JPEG,n02256656,125,0.5375921130180359,316
dataset\ImageNet-Mini\images\n02256656\ILSVRC2012_val_00045569.JPEG,n02256656,316,0.1076422855257988,316
dataset\ImageNet-Mini\images\n02259212\ILSVRC2012_val_00003032.JPEG,n02259212,317,0.9963032007217407,317
dataset\ImageNet-Mini\images\n02259212\ILSVRC2012_val_00012106.JPEG,n02259212,317,0.9698362350463867,317
dataset\ImageNet-Mini\images\n02259212\ILSVRC2012_val_00031648.JPEG,n02259212,317,0.7923486828804016,317
dataset\ImageNet-Mini\images\n02264363\ILSVRC2012_val_00016888.JPEG,n02264363,318,0.7525544762611389,318
dataset\ImageNet-Mini\images\n02264363\ILSVRC2012_val_00022155.JPEG,n02264363,318,0.8600963950157166,318
dataset\ImageNet-Mini\images\n02264363\ILSVRC2012_val_00025589.JPEG,n02264363,318,0.507638692855835,318
dataset\ImageNet-Mini\images\n02264363\ILSVRC2012_val_00031524.JPEG,n02264363,318,0.9154822826385498,318
dataset\ImageNet-Mini\images\n02268443\ILSVRC2012_val_00000418.JPEG,n02268443,315,0.08760147541761398,319
dataset\ImageNet-Mini\images\n02268443\ILSVRC2012_val_00001238.JPEG,n02268443,319,0.7684985995292664,319
dataset\ImageNet-Mini\images\n02268443\ILSVRC2012_val_00008001.JPEG,n02268443,308,0.4798116087913513,319
dataset\ImageNet-Mini\images\n02268443\ILSVRC2012_val_00036578.JPEG,n02268443,311,0.08120930194854736,319
dataset\ImageNet-Mini\images\n02268443\ILSVRC2012_val_00049085.JPEG,n02268443,319,0.9279913902282715,319
dataset\ImageNet-Mini\images\n02268853\ILSVRC2012_val_00012681.JPEG,n02268853,320,0.4240732789039612,320
dataset\ImageNet-Mini\images\n02268853\ILSVRC2012_val_00023183.JPEG,n02268853,320,0.8285872936248779,320
dataset\ImageNet-Mini\images\n02268853\ILSVRC2012_val_00035819.JPEG,n02268853,319,0.6610181927680969,320
dataset\ImageNet-Mini\images\n02268853\ILSVRC2012_val_00047903.JPEG,n02268853,320,0.5422658324241638,320
dataset\ImageNet-Mini\images\n02276258\ILSVRC2012_val_00005000.JPEG,n02276258,321,0.09306014329195023,321
dataset\ImageNet-Mini\images\n02276258\ILSVRC2012_val_00025210.JPEG,n02276258,321,0.9692617654800415,321
dataset\ImageNet-Mini\images\n02276258\ILSVRC2012_val_00042337.JPEG,n02276258,321,0.8870450854301453,321
dataset\ImageNet-Mini\images\n02277742\ILSVRC2012_val_00005786.JPEG,n02277742,322,0.9062516689300537,322
dataset\ImageNet-Mini\images\n02277742\ILSVRC2012_val_00011074.JPEG,n02277742,322,0.895805835723877,322
dataset\ImageNet-Mini\images\n02277742\ILSVRC2012_val_00011911.JPEG,n02277742,322,0.4375063180923462,322
dataset\ImageNet-Mini\images\n02277742\ILSVRC2012_val_00035673.JPEG,n02277742,322,0.8896269202232361,322
dataset\ImageNet-Mini\images\n02279972\ILSVRC2012_val_00011143.JPEG,n02279972,323,0.9358189702033997,323
dataset\ImageNet-Mini\images\n02279972\ILSVRC2012_val_00023111.JPEG,n02279972,323,0.8715266585350037,323
dataset\ImageNet-Mini\images\n02279972\ILSVRC2012_val_00029192.JPEG,n02279972,323,0.8736194372177124,323
dataset\ImageNet-Mini\images\n02279972\ILSVRC2012_val_00049418.JPEG,n02279972,323,0.8636453747749329,323
dataset\ImageNet-Mini\images\n02280649\ILSVRC2012_val_00004011.JPEG,n02280649,324,0.7439252138137817,324
dataset\ImageNet-Mini\images\n02280649\ILSVRC2012_val_00021992.JPEG,n02280649,324,0.857884407043457,324
dataset\ImageNet-Mini\images\n02280649\ILSVRC2012_val_00024536.JPEG,n02280649,324,0.7540401220321655,324
dataset\ImageNet-Mini\images\n02281406\ILSVRC2012_val_00000618.JPEG,n02281406,325,0.9737184643745422,325
dataset\ImageNet-Mini\images\n02281406\ILSVRC2012_val_00005904.JPEG,n02281406,325,0.9733750820159912,325
dataset\ImageNet-Mini\images\n02281406\ILSVRC2012_val_00019900.JPEG,n02281406,325,0.9403377175331116,325
dataset\ImageNet-Mini\images\n02281406\ILSVRC2012_val_00027546.JPEG,n02281406,325,0.9716895818710327,325
dataset\ImageNet-Mini\images\n02281787\ILSVRC2012_val_00021806.JPEG,n02281787,322,0.4246402978897095,326
dataset\ImageNet-Mini\images\n02281787\ILSVRC2012_val_00032927.JPEG,n02281787,326,0.16010868549346924,326
dataset\ImageNet-Mini\images\n02281787\ILSVRC2012_val_00037965.JPEG,n02281787,322,0.4750940799713135,326
dataset\ImageNet-Mini\images\n02281787\ILSVRC2012_val_00039804.JPEG,n02281787,324,0.6145274639129639,326
dataset\ImageNet-Mini\images\n02281787\ILSVRC2012_val_00043381.JPEG,n02281787,326,0.455269992351532,326
dataset\ImageNet-Mini\images\n02317335\ILSVRC2012_val_00001161.JPEG,n02317335,327,0.9157490134239197,327
dataset\ImageNet-Mini\images\n02317335\ILSVRC2012_val_00012640.JPEG,n02317335,327,0.968578577041626,327
dataset\ImageNet-Mini\images\n02319095\ILSVRC2012_val_00004772.JPEG,n02319095,328,0.9747257828712463,328
dataset\ImageNet-Mini\images\n02319095\ILSVRC2012_val_00045604.JPEG,n02319095,328,0.9247326850891113,328
dataset\ImageNet-Mini\images\n02319095\ILSVRC2012_val_00046724.JPEG,n02319095,328,0.9093842506408691,328
dataset\ImageNet-Mini\images\n02321529\ILSVRC2012_val_00005880.JPEG,n02321529,327,0.10722718387842178,329
dataset\ImageNet-Mini\images\n02321529\ILSVRC2012_val_00036810.JPEG,n02321529,329,0.479339063167572,329
dataset\ImageNet-Mini\images\n02321529\ILSVRC2012_val_00040385.JPEG,n02321529,329,0.592769205570221,329
dataset\ImageNet-Mini\images\n02321529\ILSVRC2012_val_00043240.JPEG,n02321529,329,0.8756730556488037,329
dataset\ImageNet-Mini\images\n02325366\ILSVRC2012_val_00006108.JPEG,n02325366,330,0.35280168056488037,330
dataset\ImageNet-Mini\images\n02325366\ILSVRC2012_val_00017270.JPEG,n02325366,330,0.7950285077095032,330
dataset\ImageNet-Mini\images\n02325366\ILSVRC2012_val_00020084.JPEG,n02325366,330,0.8589239120483398,330
dataset\ImageNet-Mini\images\n02325366\ILSVRC2012_val_00020917.JPEG,n02325366,330,0.7226470112800598,330
dataset\ImageNet-Mini\images\n02325366\ILSVRC2012_val_00027435.JPEG,n02325366,335,0.9688141345977783,330
dataset\ImageNet-Mini\images\n02325366\ILSVRC2012_val_00040884.JPEG,n02325366,330,0.7110079526901245,330
dataset\ImageNet-Mini\images\n02326432\ILSVRC2012_val_00001217.JPEG,n02326432,331,0.7896859049797058,331
dataset\ImageNet-Mini\images\n02326432\ILSVRC2012_val_00024176.JPEG,n02326432,331,0.6740438938140869,331
dataset\ImageNet-Mini\images\n02326432\ILSVRC2012_val_00033347.JPEG,n02326432,331,0.952384352684021,331
dataset\ImageNet-Mini\images\n02326432\ILSVRC2012_val_00038648.JPEG,n02326432,331,0.9194373488426208,331
dataset\ImageNet-Mini\images\n02326432\ILSVRC2012_val_00042759.JPEG,n02326432,331,0.898887038230896,331
dataset\ImageNet-Mini\images\n02328150\ILSVRC2012_val_00003933.JPEG,n02328150,332,0.9477182626724243,332
dataset\ImageNet-Mini\images\n02328150\ILSVRC2012_val_00015997.JPEG,n02328150,332,0.8840831518173218,332
dataset\ImageNet-Mini\images\n02328150\ILSVRC2012_val_00029874.JPEG,n02328150,332,0.3475662171840668,332
dataset\ImageNet-Mini\images\n02328150\ILSVRC2012_val_00036041.JPEG,n02328150,332,0.894852340221405,332
dataset\ImageNet-Mini\images\n02342885\ILSVRC2012_val_00001226.JPEG,n02342885,333,0.8918009400367737,333
dataset\ImageNet-Mini\images\n02342885\ILSVRC2012_val_00023034.JPEG,n02342885,333,0.8441862463951111,333
dataset\ImageNet-Mini\images\n02342885\ILSVRC2012_val_00029758.JPEG,n02342885,333,0.5668848752975464,333
dataset\ImageNet-Mini\images\n02342885\ILSVRC2012_val_00047769.JPEG,n02342885,333,0.8386020064353943,333
dataset\ImageNet-Mini\images\n02346627\ILSVRC2012_val_00004986.JPEG,n02346627,334,0.9195834994316101,334
dataset\ImageNet-Mini\images\n02346627\ILSVRC2012_val_00012165.JPEG,n02346627,102,0.9359512329101562,334
dataset\ImageNet-Mini\images\n02346627\ILSVRC2012_val_00012414.JPEG,n02346627,334,0.8756725192070007,334
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00006392.JPEG,n02356798,335,0.05160503834486008,335
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00009363.JPEG,n02356798,335,0.9187241196632385,335
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00010476.JPEG,n02356798,338,0.537187933921814,335
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00035501.JPEG,n02356798,335,0.8991394639015198,335
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00038414.JPEG,n02356798,336,0.16389364004135132,335
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00042334.JPEG,n02356798,335,0.5838985443115234,335
dataset\ImageNet-Mini\images\n02356798\ILSVRC2012_val_00046102.JPEG,n02356798,335,0.5622846484184265,335
dataset\ImageNet-Mini\images\n02361337\ILSVRC2012_val_00002571.JPEG,n02361337,568,0.09816370904445648,336
dataset\ImageNet-Mini\images\n02361337\ILSVRC2012_val_00007212.JPEG,n02361337,336,0.4083588421344757,336
dataset\ImageNet-Mini\images\n02361337\ILSVRC2012_val_00040049.JPEG,n02361337,106,0.341042160987854,336
dataset\ImageNet-Mini\images\n02363005\ILSVRC2012_val_00003292.JPEG,n02363005,337,0.9418417811393738,337
dataset\ImageNet-Mini\images\n02363005\ILSVRC2012_val_00017953.JPEG,n02363005,337,0.9692369103431702,337
dataset\ImageNet-Mini\images\n02363005\ILSVRC2012_val_00028074.JPEG,n02363005,336,0.8504964709281921,337
dataset\ImageNet-Mini\images\n02364673\ILSVRC2012_val_00006291.JPEG,n02364673,338,0.9476624131202698,338
dataset\ImageNet-Mini\images\n02364673\ILSVRC2012_val_00012892.JPEG,n02364673,338,0.965873122215271,338
dataset\ImageNet-Mini\images\n02364673\ILSVRC2012_val_00046951.JPEG,n02364673,338,0.8406883478164673,338
dataset\ImageNet-Mini\images\n02389026\ILSVRC2012_val_00014370.JPEG,n02389026,339,0.35341960191726685,339
dataset\ImageNet-Mini\images\n02389026\ILSVRC2012_val_00017532.JPEG,n02389026,339,0.9410964250564575,339
dataset\ImageNet-Mini\images\n02389026\ILSVRC2012_val_00018932.JPEG,n02389026,339,0.8013518452644348,339
dataset\ImageNet-Mini\images\n02389026\ILSVRC2012_val_00039474.JPEG,n02389026,339,0.9642997980117798,339
dataset\ImageNet-Mini\images\n02391049\ILSVRC2012_val_00002996.JPEG,n02391049,340,0.8873620629310608,340
dataset\ImageNet-Mini\images\n02391049\ILSVRC2012_val_00004267.JPEG,n02391049,340,0.7076317667961121,340
dataset\ImageNet-Mini\images\n02391049\ILSVRC2012_val_00042330.JPEG,n02391049,340,0.9066153168678284,340
dataset\ImageNet-Mini\images\n02395406\ILSVRC2012_val_00003973.JPEG,n02395406,341,0.2870227098464966,341
dataset\ImageNet-Mini\images\n02395406\ILSVRC2012_val_00021327.JPEG,n02395406,297,0.14599816501140594,341
dataset\ImageNet-Mini\images\n02395406\ILSVRC2012_val_00023420.JPEG,n02395406,634,0.26526111364364624,341
dataset\ImageNet-Mini\images\n02396427\ILSVRC2012_val_00014124.JPEG,n02396427,342,0.8480568528175354,342
dataset\ImageNet-Mini\images\n02396427\ILSVRC2012_val_00038051.JPEG,n02396427,342,0.24934294819831848,342
dataset\ImageNet-Mini\images\n02396427\ILSVRC2012_val_00045758.JPEG,n02396427,104,0.42832714319229126,342
dataset\ImageNet-Mini\images\n02397096\ILSVRC2012_val_00001712.JPEG,n02397096,343,0.5680816769599915,343
dataset\ImageNet-Mini\images\n02397096\ILSVRC2012_val_00009708.JPEG,n02397096,341,0.27967771887779236,343
dataset\ImageNet-Mini\images\n02398521\ILSVRC2012_val_00010123.JPEG,n02398521,346,0.5614757537841797,344
dataset\ImageNet-Mini\images\n02398521\ILSVRC2012_val_00012118.JPEG,n02398521,344,0.7691779136657715,344
dataset\ImageNet-Mini\images\n02398521\ILSVRC2012_val_00025996.JPEG,n02398521,344,0.9206719994544983,344
dataset\ImageNet-Mini\images\n02403003\ILSVRC2012_val_00001280.JPEG,n02403003,345,0.27712514996528625,345
dataset\ImageNet-Mini\images\n02403003\ILSVRC2012_val_00015027.JPEG,n02403003,345,0.8536906242370605,345
dataset\ImageNet-Mini\images\n02403003\ILSVRC2012_val_00041495.JPEG,n02403003,268,0.21243248879909515,345
dataset\ImageNet-Mini\images\n02408429\ILSVRC2012_val_00014354.JPEG,n02408429,346,0.7643227577209473,346
dataset\ImageNet-Mini\images\n02408429\ILSVRC2012_val_00041767.JPEG,n02408429,346,0.9338993430137634,346
dataset\ImageNet-Mini\images\n02410509\ILSVRC2012_val_00002669.JPEG,n02410509,347,0.9023898839950562,347
dataset\ImageNet-Mini\images\n02410509\ILSVRC2012_val_00009221.JPEG,n02410509,347,0.9314191937446594,347
dataset\ImageNet-Mini\images\n02410509\ILSVRC2012_val_00023312.JPEG,n02410509,347,0.7009513974189758,347
dataset\ImageNet-Mini\images\n02410509\ILSVRC2012_val_00048448.JPEG,n02410509,347,0.9507619738578796,347
dataset\ImageNet-Mini\images\n02412080\ILSVRC2012_val_00017145.JPEG,n02412080,348,0.283557265996933,348
dataset\ImageNet-Mini\images\n02412080\ILSVRC2012_val_00019446.JPEG,n02412080,348,0.22588954865932465,348
dataset\ImageNet-Mini\images\n02415577\ILSVRC2012_val_00033087.JPEG,n02415577,273,0.18664923310279846,349
dataset\ImageNet-Mini\images\n02415577\ILSVRC2012_val_00044438.JPEG,n02415577,348,0.22169047594070435,349
dataset\ImageNet-Mini\images\n02415577\ILSVRC2012_val_00049562.JPEG,n02415577,348,0.5055226683616638,349
dataset\ImageNet-Mini\images\n02417914\ILSVRC2012_val_00011631.JPEG,n02417914,350,0.9819937348365784,350
dataset\ImageNet-Mini\images\n02417914\ILSVRC2012_val_00011977.JPEG,n02417914,350,0.8219308853149414,350
dataset\ImageNet-Mini\images\n02417914\ILSVRC2012_val_00046345.JPEG,n02417914,350,0.7129001021385193,350
dataset\ImageNet-Mini\images\n02422106\ILSVRC2012_val_00018252.JPEG,n02422106,351,0.8514711856842041,351
dataset\ImageNet-Mini\images\n02422106\ILSVRC2012_val_00023252.JPEG,n02422106,351,0.9627702832221985,351
dataset\ImageNet-Mini\images\n02422106\ILSVRC2012_val_00047424.JPEG,n02422106,351,0.9137306809425354,351
dataset\ImageNet-Mini\images\n02422699\ILSVRC2012_val_00002064.JPEG,n02422699,352,0.8701866269111633,352
dataset\ImageNet-Mini\images\n02422699\ILSVRC2012_val_00006973.JPEG,n02422699,352,0.6920086741447449,352
dataset\ImageNet-Mini\images\n02422699\ILSVRC2012_val_00030033.JPEG,n02422699,352,0.4566064774990082,352
dataset\ImageNet-Mini\images\n02422699\ILSVRC2012_val_00034071.JPEG,n02422699,353,0.7604747414588928,352
dataset\ImageNet-Mini\images\n02423022\ILSVRC2012_val_00013750.JPEG,n02423022,353,0.8827887177467346,353
dataset\ImageNet-Mini\images\n02423022\ILSVRC2012_val_00021795.JPEG,n02423022,353,0.8235157132148743,353
dataset\ImageNet-Mini\images\n02423022\ILSVRC2012_val_00035456.JPEG,n02423022,353,0.49200519919395447,353
dataset\ImageNet-Mini\images\n02423022\ILSVRC2012_val_00047308.JPEG,n02423022,353,0.9555156826972961,353
dataset\ImageNet-Mini\images\n02437312\ILSVRC2012_val_00005356.JPEG,n02437312,354,0.971191942691803,354
dataset\ImageNet-Mini\images\n02437312\ILSVRC2012_val_00009825.JPEG,n02437312,981,0.06564052402973175,354
dataset\ImageNet-Mini\images\n02437312\ILSVRC2012_val_00046752.JPEG,n02437312,354,0.9185066223144531,354
dataset\ImageNet-Mini\images\n02437616\ILSVRC2012_val_00026223.JPEG,n02437616,355,0.9630676507949829,355
dataset\ImageNet-Mini\images\n02437616\ILSVRC2012_val_00030943.JPEG,n02437616,348,0.5594896674156189,355
dataset\ImageNet-Mini\images\n02437616\ILSVRC2012_val_00041185.JPEG,n02437616,355,0.9716647267341614,355
dataset\ImageNet-Mini\images\n02441942\ILSVRC2012_val_00022832.JPEG,n02441942,356,0.8381441235542297,356
dataset\ImageNet-Mini\images\n02441942\ILSVRC2012_val_00024653.JPEG,n02441942,360,0.5113527178764343,356
dataset\ImageNet-Mini\images\n02441942\ILSVRC2012_val_00026889.JPEG,n02441942,299,0.3438323438167572,356
dataset\ImageNet-Mini\images\n02441942\ILSVRC2012_val_00030626.JPEG,n02441942,358,0.5198156237602234,356
dataset\ImageNet-Mini\images\n02441942\ILSVRC2012_val_00037395.JPEG,n02441942,358,0.5132542252540588,356
dataset\ImageNet-Mini\images\n02441942\ILSVRC2012_val_00042483.JPEG,n02441942,356,0.9547131657600403,356
dataset\ImageNet-Mini\images\n02442845\ILSVRC2012_val_00014437.JPEG,n02442845,357,0.8907867074012756,357
dataset\ImageNet-Mini\images\n02442845\ILSVRC2012_val_00031891.JPEG,n02442845,146,0.33189040422439575,357
dataset\ImageNet-Mini\images\n02442845\ILSVRC2012_val_00040698.JPEG,n02442845,357,0.6563751697540283,357
dataset\ImageNet-Mini\images\n02442845\ILSVRC2012_val_00041087.JPEG,n02442845,357,0.40678343176841736,357
dataset\ImageNet-Mini\images\n02443114\ILSVRC2012_val_00002339.JPEG,n02443114,358,0.7528871297836304,358
dataset\ImageNet-Mini\images\n02443114\ILSVRC2012_val_00003081.JPEG,n02443114,358,0.5698825120925903,358
dataset\ImageNet-Mini\images\n02443114\ILSVRC2012_val_00008891.JPEG,n02443114,358,0.7943829894065857,358
dataset\ImageNet-Mini\images\n02443114\ILSVRC2012_val_00030791.JPEG,n02443114,358,0.635003924369812,358
dataset\ImageNet-Mini\images\n02443114\ILSVRC2012_val_00049220.JPEG,n02443114,358,0.5773625373840332,358
dataset\ImageNet-Mini\images\n02443484\ILSVRC2012_val_00001791.JPEG,n02443484,359,0.3403205871582031,359
dataset\ImageNet-Mini\images\n02443484\ILSVRC2012_val_00013240.JPEG,n02443484,956,0.21838240325450897,359
dataset\ImageNet-Mini\images\n02443484\ILSVRC2012_val_00023680.JPEG,n02443484,359,0.4287653863430023,359
dataset\ImageNet-Mini\images\n02443484\ILSVRC2012_val_00025162.JPEG,n02443484,358,0.5088653564453125,359
dataset\ImageNet-Mini\images\n02443484\ILSVRC2012_val_00034590.JPEG,n02443484,359,0.4328679144382477,359
dataset\ImageNet-Mini\images\n02444819\ILSVRC2012_val_00001407.JPEG,n02444819,360,0.8791401982307434,360
dataset\ImageNet-Mini\images\n02444819\ILSVRC2012_val_00004298.JPEG,n02444819,360,0.5432246327400208,360
